"x","y"
"18520",20.7941439402804,52.0629417228246
"18521",20.8897648085142,52.4382409172839
"18522",20.9496612227521,52.6474343308418
"18523",20.9483746596457,52.6463062252917
"18524",20.9368295664555,52.6438229187333
"18525",20.9495059210206,52.6411725832474
"18526",20.9398003573023,52.6440136367169
"18527",20.9401332299091,52.6484963074477
"18528",20.9548832937428,52.6642153168747
"18529",20.9556531948816,52.7074467665528
"18530",21.0095609670885,52.9257462691694
"18531",21.0171586746201,52.927932272596
"18532",20.8874875539335,52.4205483979286
"18533",20.8875873377909,52.4215415029805
"18534",20.892733292566,52.4218793840694
"18535",20.8807696872514,52.4224643959634
"18536",20.8930203802078,52.4273565267974
"18537",21.0216964065709,52.945595331127
"18538",21.0431289515495,53.0251702778751
"18539",21.0072879112193,52.8784364846214
"18540",21.0213951042103,52.9416005977657
"18541",21.046736138365,53.0347338245024
"18542",20.6280582693059,51.3419455424226
"18543",20.705748973173,51.6498124250502
"18544",20.8094781389087,52.0980429615475
"18545",20.8097787831338,52.0969559482431
"18546",20.803810779205,52.0999993282842
"18547",20.81405817358,52.0983581723098
"18548",20.813475949812,52.0996223756017
"18549",20.8137226426404,52.0949739767725
"18550",20.80770097521,52.0935825032778
"18551",20.8109517854008,52.0964752673828
"18552",20.8044016492436,52.1002089844325
"18553",20.8057401287645,52.0972043203071
"18554",20.8009205140317,52.0972292782646
"18555",20.8034788211191,52.0934845681063
"18556",20.9198586503877,52.5500457060547
"18557",21.0319980554462,52.9931846431168
"18558",21.1030865629334,53.2779153004805
"18559",20.9791184828011,52.7906796757758
"18560",20.9818430865578,52.8053409427365
"18561",20.6589369371466,51.4464391444763
"18562",20.7364946045359,51.8324751893259
"18563",20.7674204100241,51.9255546301185
"18564",20.8322283696483,52.2135437391613
"18565",20.8343902002238,52.2148896025163
"18566",20.8392390945983,52.2144644186703
"18567",20.833569994722,52.2090197971309
"18568",20.8296056802389,52.2112195327961
"18569",20.8399916763427,52.2089030650518
"18570",20.9634360333365,52.7128954457815
"18571",21.1142652045776,53.316766248951
"18572",20.8269309267418,52.176894800082
"18573",20.8237017043424,52.1802611309737
"18574",20.8248263400404,52.1771157442653
"18575",20.828496959998,52.1749117190036
"18576",20.8240460088296,52.1732625658442
"18577",20.8252846771084,52.1755453007488
"18578",20.8279224387311,52.1760940874668
"18579",20.8228813283463,52.173830879081
"18580",20.8301545947989,52.1772101360265
"18581",20.8222767226038,52.1773883084987
"18582",20.8237771866865,52.1771958705886
"18583",20.8322185880067,52.1781443726066
"18584",20.8213156484991,52.1769995124238
"18585",20.8305874080834,52.1761587467411
"18586",20.8215740999317,52.1732296978826
"18587",20.8277186850609,52.1782829459641
"18588",20.8297350761447,52.1733577477193
"18589",20.833394509751,52.1794427675738
"18590",20.828688170843,52.17672078742
"18591",20.823860674774,52.1788566389264
"18592",21.0111864037957,52.9118296376738
"18593",21.0918303579625,53.2209056435964
"18594",20.874297656759,52.3960494584662
"18595",20.8847556930927,52.397268377175
"18596",20.8781375182961,52.401098586195
"18597",20.9068460318238,52.5218189589931
"18598",20.9212631202379,52.555021844541
"18599",20.9890620881432,52.8367443946052
"18600",20.9887965285486,52.8424466120794
"18601",20.9972154115153,52.8364802267938
"18602",20.9938242686015,52.8427080311123
"18603",21.0679496091226,53.1460626844368
"18604",20.6749384378993,51.4723699081798
"18605",20.6771143536581,51.5082930826329
"18606",20.6822237441419,51.5164086459643
"18607",20.7855387539576,51.9650941374974
"18608",20.6500821917346,51.3705603373909
"18609",20.6510225798295,51.3639785108026
"18610",20.6553979909572,51.378242798333
"18611",20.6557991422035,51.3735734129518
"18612",20.6445387677165,51.378487921378
"18613",20.6447152971936,51.376676690711
"18614",20.6563777205249,51.3770954208194
"18615",20.656915366346,51.379326421305
"18616",20.6564800260868,51.3768739221822
"18617",20.7205006691396,51.6544546265498
"18618",20.7304594772847,51.6890037457631
"18619",20.724189076125,51.6859373754799
"18620",20.7182818005227,51.6909407699247
"18621",20.7301566264935,51.6868169483563
"18622",20.7607320066908,51.8231308990866
"18623",20.8004345972366,51.9768798253411
"18624",20.8257781753063,52.1054686684331
"18625",20.9261539312653,52.5765250713913
"18626",20.9869091484628,52.7982516458992
"18627",20.9923182794137,52.8561411119012
"18628",20.7250254807766,51.7002556806723
"18629",20.7324754324555,51.6995748434709
"18630",20.7233158544854,51.700745094429
"18631",20.7265400886725,51.7036126193158
"18632",20.7621977303007,51.8645721561667
"18633",20.7766417476752,51.926296244045
"18634",20.8331770592925,52.1478058207048
"18635",20.8367959948378,52.1493185915151
"18636",20.6267365032627,51.2803969026471
"18637",20.6577038407167,51.4053397015439
"18638",20.6585338108798,51.4028681970351
"18639",20.6717038653846,51.4608559153039
"18640",20.7374627640338,51.7211031659368
"18641",20.7583188303425,51.8500782183038
"18642",20.7795736117026,51.9475113776178
"18643",20.7987032888345,52.0016522091874
"18644",20.8492053077584,52.2315216868102
"18645",20.8505798563126,52.2244709601505
"18646",20.6382247926052,51.3077958318401
"18647",20.8092693492395,52.0409396272817
"18648",20.8406060743138,52.1946853806823
"18649",20.8387698405421,52.1910732750724
"18650",20.8391605633097,52.1903799868857
"18651",20.847551187581,52.1893757847389
"18652",20.8418418500745,52.1879045965453
"18653",20.8404386629069,52.1910483281079
"18654",20.8479828098996,52.1895601792601
"18655",20.8443895551611,52.1946448948944
"18656",20.8509258947247,52.1886112136565
"18657",20.8477291190547,52.1907878916334
"18658",20.8488997769523,52.1916927388116
"18659",20.8456015182881,52.1887537426947
"18660",20.8470495416874,52.196291532604
"18661",20.8448214637771,52.1897061388577
"18662",20.8456737048523,52.1876618188638
"18663",20.8478398205479,52.1921032908246
"18664",20.842446235346,52.1898543202242
"18665",20.8496188629359,52.1887988664326
"18666",20.8447712678247,52.1948564066695
"18667",20.8482449740373,52.1891939035024
"18668",20.8448127724208,52.194281845232
"18669",20.8476791994673,52.189704707115
"18670",20.8401965923978,52.1953944404379
"18671",20.8436077549552,52.1955370715869
"18672",20.8421365828703,52.1937814881094
"18673",20.8455691634256,52.1896679840264
"18674",20.8444466160249,52.1922322958395
"18675",20.8447988939984,52.1946067513154
"18676",20.844524575026,52.192478900504
"18677",20.8502298106195,52.1937587110993
"18678",20.8481587827325,52.1877946419479
"18679",20.8463407906039,52.1876411143026
"18680",20.8423412152428,52.196488304857
"18681",20.8482506665817,52.1894379491344
"18682",20.8419020084984,52.1947456758786
"18683",20.8489337740745,52.1948505023328
"18684",20.8390022440449,52.1943520866039
"18685",20.8423656698998,52.1962664956483
"18686",20.8486924004721,52.1888334177893
"18687",20.8413512743938,52.1932158986918
"18688",20.8466225466476,52.1951638651681
"18689",20.8502443099476,52.1920496242606
"18690",20.8509749543223,52.1890083513996
"18691",20.8469884927242,52.1923214809626
"18692",20.8509453013205,52.1873312933222
"18693",20.8487082247244,52.1890110707263
"18694",20.8479754999844,52.1922739385437
"18695",20.8535374608445,52.1941294198225
"18696",20.9177189590049,52.4737468085713
"18697",20.6384610742347,51.3527782884696
"18698",20.7837690281985,51.9130170792959
"18699",20.8070720735296,52.009810401835
"18700",20.9267024230641,52.504760279237
"18701",20.7346533101354,51.709663634575
"18702",20.7922942282754,51.9995596533462
"18703",20.8475104794567,52.2222550196326
"18704",20.8646637900711,52.2845806298058
"18705",20.8785491347924,52.2971119219721
"18706",20.9360306308645,52.5806600337082
"18707",20.8115763467581,52.0311671975127
"18708",20.8425339617957,52.1977267608362
"18709",20.8441369855961,52.2044875265751
"18710",20.8450837159027,52.1982242798167
"18711",20.886963803719,52.3316231286285
"18712",20.8837630208516,52.3298390879138
"18713",20.88403674818,52.3304962461018
"18714",20.8798821026883,52.3377008483505
"18715",20.8772224054346,52.338490554869
"18716",20.8827713298611,52.3377430341371
"18717",20.8860560709485,52.3335784657003
"18718",20.8876183713745,52.3335298888185
"18719",20.8837223996779,52.3350302426069
"18720",20.878791068155,52.3330836648031
"18721",20.8791976718238,52.3318867507664
"18722",20.8867999542244,52.3308606752992
"18723",20.8741239880197,52.3364682404308
"18724",20.8874336050061,52.3365389169842
"18725",20.8737163674782,52.330190847485
"18726",20.8779914775578,52.3324741494193
"18727",20.88036998989,52.3362390134357
"18728",20.8771977990221,52.334543515076
"18729",20.885060510805,52.3297419261294
"18730",20.8778693768657,52.3298000435239
"18731",20.9144731973719,52.4630634289838
"18732",20.9622111461847,52.6322355149671
"18733",20.6348110601601,51.3229897378255
"18734",20.6757137269269,51.479300601255
"18735",20.6890532677449,51.5653402618069
"18736",20.7107430787002,51.6226729871687
"18737",20.7481177826568,51.7831119539827
"18738",20.8153028278541,52.0645257529535
"18739",20.8698588270964,52.2863672082188
"18740",20.872040697544,52.2888768464134
"18741",20.8712091417664,52.2915965178176
"18742",20.8719685032744,52.2895868469441
"18743",20.9302142879985,52.5073047405223
"18744",20.9827551196462,52.7353949412666
"18745",20.6250037521448,51.2674247640376
"18746",20.7501257034491,51.7785152765553
"18747",20.7495368727436,51.7948939767923
"18748",20.7693250842205,51.853314233962
"18749",20.8155814718131,52.0626584427891
"18750",20.82920536947,52.1359371268718
"18751",20.831890215337,52.1397435740073
"18752",20.8277036235345,52.1401330746088
"18753",20.8339169106468,52.1353845115796
"18754",20.8334553808361,52.138699185789
"18755",20.9648212573618,52.6620600042952
"18756",20.9847978947303,52.7409705903454
"18757",20.6878615339624,51.5680195101995
"18758",20.7557251948615,51.8333640312136
"18759",20.8367572835734,52.1524580204151
"18760",20.8344834544208,52.1537078090481
"18761",20.8926092588263,52.356429146815
"18762",20.9681260335787,52.6840055491021
"18763",20.9812058139795,52.7628558860837
"18764",20.684758874748,51.5249428985019
"18765",20.75149296093,51.807022467114
"18766",20.790352112964,51.9664980863807
"18767",20.814713018873,52.0932438710947
"18768",20.8239516904897,52.0897043565286
"18769",20.8178678199437,52.0983644064099
"18770",20.8270614982035,52.1323975888835
"18771",20.8692212633053,52.2602255158683
"18772",20.9063555694452,52.4185515405003
"18773",20.8997427390038,52.424785314488
"18774",20.9703357389913,52.6993280351205
"18775",21.0066669543039,52.8569027067013
"18776",21.0188206437636,52.865884972056
"18777",20.7689290697163,51.8765234280667
"18778",20.7807401958543,51.9086125398133
"18779",20.780648163721,51.9101058232178
"18780",20.843260952754,52.1700040003336
"18781",20.8399678557363,52.1734270581552
"18782",20.8329853777528,52.1705988164672
"18783",20.8389288603982,52.1754919998291
"18784",20.8420515316762,52.1721735164087
"18785",20.84278382094,52.1750305350966
"18786",20.8412076172876,52.1757869686092
"18787",20.8342695055558,52.1729552798573
"18788",20.8410945974015,52.1783436462087
"18789",20.840151414165,52.1715829705488
"18790",20.8435499143767,52.1756003788187
"18791",20.8424085736891,52.1739299706941
"18792",20.8393436039147,52.1704804239761
"18793",20.8426324367345,52.1700236909253
"18794",20.8361590811498,52.1757961544502
"18795",20.8482560118442,52.1740604315188
"18796",20.8412012890147,52.1700861101298
"18797",20.8450509355446,52.1725119700028
"18798",20.8396687392236,52.1758114172546
"18799",20.8411720485987,52.1714319943519
"18800",20.8363509976488,52.1711555011278
"18801",20.8354504537413,52.1777589829569
"18802",20.8356763188761,52.178110673053
"18803",20.8377323174505,52.1756490624065
"18804",20.837251326739,52.170745245298
"18805",20.8410244604324,52.1720732318023
"18806",20.8399128471974,52.1761004921132
"18807",20.835853938444,52.1791151147457
"18808",20.847105189881,52.1762125961171
"18809",20.8476115287021,52.1736709733291
"18810",20.8415454723767,52.174254621972
"18811",20.8361310646891,52.1787325042968
"18812",20.8890921682834,52.3427457503747
"18813",20.8805535144567,52.3437621100838
"18814",20.8770603016709,52.3462494632888
"18815",20.8847233936892,52.3419854191245
"18816",20.8778978789543,52.3445598044453
"18817",20.8821274976236,52.3411453740765
"18818",20.8834618910826,52.3395347620245
"18819",20.8839305131909,52.3426466644581
"18820",20.8804518802622,52.3454816943641
"18821",20.8859413499084,52.3469760936512
"18822",20.8890990649867,52.3388771973671
"18823",20.8792435325152,52.3469231184694
"18824",20.8828259462833,52.341775085997
"18825",20.8836158677446,52.3437649319601
"18826",20.8798212630397,52.3440987506349
"18827",20.8894354423517,52.3438006118167
"18828",20.8832444850413,52.340573210622
"18829",20.8841963759791,52.338137375488
"18830",20.8820116625936,52.3408917968034
"18831",20.8888909560121,52.3396532602559
"18832",20.8785736105766,52.3444463183422
"18833",20.8856289646273,52.3404713721023
"18834",20.8815847533512,52.3411004057956
"18835",20.8809927483339,52.3413383268677
"18836",20.8878869141158,52.3431941989332
"18837",20.8825775882365,52.3422633281792
"18838",20.8750808296423,52.3395446475708
"18839",20.8843298695583,52.3385089624432
"18840",20.888966602228,52.3427629560339
"18841",20.9971081687687,52.7765750903567
"18842",21.0246011612404,52.9126934240704
"18843",20.6642651549696,51.4395509414578
"18844",20.6760851595695,51.4578488438878
"18845",20.7394221846064,51.7416175437167
"18846",20.7669270161697,51.8941699728284
"18847",20.8076426535087,52.0210661267528
"18848",20.8777687943268,52.3225399037706
"18849",20.8727803552176,52.3244984307324
"18850",20.8740295146806,52.3281628607596
"18851",20.8850303199874,52.3220166778842
"18852",20.8736375890932,52.3279482144491
"18853",20.8839010851149,52.3275442537111
"18854",20.8749273676111,52.322540293459
"18855",20.874290680675,52.3265408163548
"18856",20.9143130031597,52.4926963335739
"18857",20.9186360822973,52.4942763807172
"18858",20.9520344657965,52.6223903072437
"18859",20.9568006217689,52.6466132515424
"18860",20.6300589143354,51.313435938703
"18861",21.0333154642833,52.9216523941223
"18862",21.0218065671839,52.9153616369504
"18863",20.6575581054531,51.389155778312
"18864",20.6493397187022,51.3912809160179
"18865",20.705209628161,51.6315752496882
"18866",20.7211888152904,51.6975205171148
"18867",20.7180976616771,51.6928922725256
"18868",20.73190897714,51.6922254648478
"18869",20.7195555100322,51.6926398143742
"18870",20.7268497536899,51.6922143129761
"18871",20.7211302010386,51.6934186955141
"18872",20.7223217939062,51.6925491496243
"18873",20.7213723956034,51.699104206341
"18874",20.7285507921672,51.6922555382529
"18875",20.7276282709299,51.6905996504103
"18876",20.7258360393061,51.6968552500502
"18877",20.7247630468608,51.6945827256017
"18878",20.7210578720319,51.692573487157
"18879",20.7259200777278,51.6923057056081
"18880",20.7794282376286,51.936081968504
"18881",20.8618028630593,52.2318375699157
"18882",20.8717087311763,52.3122472275276
"18883",20.9270705854235,52.5385112628489
"18884",20.9430717658528,52.5958781594747
"18885",20.7325257658175,51.7279405836813
"18886",20.7321408957585,51.7480041278626
"18887",20.7729319932939,51.9007231852706
"18888",20.809865289644,52.0510463587515
"18889",20.8365378738456,52.1833201761296
"18890",20.8457843388115,52.1825066775915
"18891",20.8391443204937,52.1842830872606
"18892",20.849410820971,52.1869227407975
"18893",20.8406907891879,52.1830970994538
"18894",20.8448623829083,52.1821856901033
"18895",20.8471128289892,52.1861469385226
"18896",20.8426765480746,52.1800025690272
"18897",20.8428371627359,52.1833862158213
"18898",20.8433635891073,52.186155677483
"18899",20.8484280834545,52.1784607087315
"18900",20.839440580192,52.1825807436874
"18901",20.8447412226904,52.1869459718771
"18902",20.8472899029478,52.1863551677801
"18903",20.8438871860743,52.1858044081695
"18904",20.8501972815234,52.1868278459256
"18905",20.8487366639248,52.1830048615185
"18906",20.8430840416098,52.1822242901744
"18907",20.8372812721039,52.1874196454925
"18908",20.8506471143901,52.185249209198
"18909",20.8392858776504,52.1816066340752
"18910",20.8453197614147,52.186990295018
"18911",20.8457645334302,52.1834043851632
"18912",20.8457234075003,52.1794080647024
"18913",20.842286892537,52.1875265041943
"18914",20.8479937722028,52.1788280070211
"18915",20.8402497663427,52.1861874459913
"18916",20.8402868775692,52.1834086473212
"18917",20.8408788272502,52.1845194214963
"18918",20.8389188451145,52.1838463603695
"18919",20.8462611501863,52.185489186152
"18920",20.8426013024834,52.1855120654306
"18921",20.8490647417345,52.182858624579
"18922",20.8383374921444,52.1878768549358
"18923",20.8463837097402,52.179755418027
"18924",20.8420266463709,52.1859195700155
"18925",20.8480613657524,52.1854619558384
"18926",20.8471762409464,52.1799099274774
"18927",20.8399206743473,52.1832896176189
"18928",20.8410485566234,52.1853141877975
"18929",20.8442771199571,52.18193923637
"18930",20.8908977371983,52.3492181708083
"18931",20.8811859630885,52.3476233804733
"18932",20.8846812515219,52.3547819251346
"18933",20.8782200748531,52.3529536741221
"18934",20.8828855333165,52.3551418984969
"18935",20.8882276229716,52.3552069490081
"18936",20.8780547900211,52.3531160943469
"18937",20.8898195848714,52.3546736890385
"18938",20.8824794569677,52.3483985117658
"18939",20.8837749479122,52.3496161575459
"18940",20.884295450548,52.3537857982396
"18941",20.9158499498596,52.4891887243437
"18942",20.9528847496792,52.6200150487769
"18943",20.9863749174538,52.7854272851127
"18944",21.1092986579173,53.2212305395457
"18945",20.6434779593862,51.3615456691815
"18946",20.6449329992487,51.385856275668
"18947",20.724584364872,51.6802885948122
"18948",20.7904264015794,51.9492055863669
"18949",20.8232900051587,52.1253327129842
"18950",20.8548118720315,52.2436388188359
"18951",20.8574042699739,52.2419601376383
"18952",20.8610728292697,52.2408305768751
"18953",20.8607899039887,52.2465504544324
"18954",20.8672016628322,52.2722458764954
"18955",20.8633897331243,52.2694643215352
"18956",20.9365047059045,52.5600460141071
"18957",20.9335853761465,52.5619097423445
"18958",20.9726167610091,52.7216413487011
"18959",21.0505616327455,53.0110967117529
"18960",21.1180343825734,53.2922909993575
"18961",20.7474041820012,51.7676593830478
"18962",20.8028503863532,51.9899337164104
"18963",20.816019794249,52.0899671726321
"18964",20.8229338451642,52.0858841406085
"18965",20.8227990540679,52.085821782816
"18966",20.8905686465389,52.3711741069349
"18967",20.9249688297179,52.5313386556728
"18968",20.9384356315699,52.5929388784136
"18969",20.9948457925043,52.8091559575721
"18970",20.646402245957,51.3407288135937
"18971",20.6473195791356,51.342177022747
"18972",20.8434545264825,52.1676013030434
"18973",20.8450964589471,52.1644604944566
"18974",20.8326448486427,52.1629782422389
"18975",20.8329069613932,52.168660923886
"18976",20.8429767068428,52.1606788535431
"18977",20.8440058767422,52.1614755201451
"18978",20.8388957443063,52.168867600058
"18979",20.8363163084192,52.1664106183438
"18980",20.8424784058346,52.1633751274636
"18981",20.837248485817,52.1676282649496
"18982",20.8343557080278,52.1676009461451
"18983",20.8383773961793,52.1643477388168
"18984",20.836878879726,52.166272551095
"18985",20.8447681680788,52.1620825669131
"18986",20.8377973781024,52.1646503187403
"18987",20.8392904318829,52.1631141283532
"18988",20.8324612874408,52.1673463399359
"18989",20.9043153179635,52.4528600749867
"18990",20.9574668891182,52.6676655498779
"18991",21.0068922800266,52.8329791458929
"18992",21.0719045368436,53.1137898072847
"18993",21.1205428406383,53.27022909214
"18994",21.1363916295152,53.3371447425319
"18995",20.7257622508764,51.6685421118187
"18996",20.7438397007075,51.8028513341354
"18997",20.8314194737511,52.111496904902
"18998",20.8951992665775,52.4043238619903
"18999",20.8915903014713,52.4077291829216
"19000",20.9022232586481,52.4014614024201
"19001",20.9006545798644,52.4078344466899
"19002",20.9048805471396,52.408458477682
"19003",20.8925962137519,52.4015950669864
"19004",20.8945698679766,52.4053457983994
"19005",20.9002479324008,52.4047354085919
"19006",20.9059998938723,52.4076967498173
"19007",20.8943338367213,52.4066312628688
"19008",20.9732889363743,52.7150952575504
"19009",21.0110169276033,52.8501740753938
"19010",21.0774763250213,53.1312132662489
"19011",21.094511814419,53.1708975558033
"19012",20.9871880982519,52.7515243761918
"19013",21.0422206734271,52.9710690493587
"19014",20.6791407709531,51.4937058496252
"19015",20.8175098451727,52.072713127391
"19016",20.9140520164003,52.4609566392598
"19017",21.0425593295816,52.9771709760683
"19018",21.0564836405901,53.0469582592008
"19019",21.1158548396762,53.2655985230637
"19020",20.9008757166275,52.3964567724981
"19021",20.8889728763404,52.397258298491
"19022",20.8886311168184,52.3934358182068
"19023",20.8945754918013,52.3959393117646
"19024",20.9685444431221,52.6851499978028
"19025",21.0021371113057,52.843022613916
"19026",21.0444629015743,53.0010888591713
"19027",21.1152059076383,53.2861165171462
"19028",21.1104954953141,53.23773283919
"19029",21.1485075467937,53.3710478785682
"19030",21.0402355026884,52.9918737382324
"19031",21.1292875548667,53.3009990688806
"19032",21.0767561432892,53.1205896931834
"19033",21.0178645071515,52.8912626068708
"19034",20.930793375895,52.523795629519
"19035",20.9938243231954,52.8056790846689
"19036",20.9949421557422,52.8038750627994
"19037",21.0024874101942,52.8245273169378
"19038",21.0188400117113,52.8983670684142
"19039",21.09534485913,53.2039788374333
"19040",20.7146554731152,51.6585666673447
"19041",20.8664846302013,52.2522945720608
"19042",20.8641428172246,52.2509694159615
"19043",20.8561655250121,52.2573168830094
"19044",20.8674595453879,52.252165836333
"19045",20.8675744947891,52.2538989146306
"19046",20.8619462539369,52.2584827252826
"19047",20.8611903112365,52.2555903554274
"19048",20.8595036448316,52.2567787367572
"19049",20.8630319588936,52.2543769192595
"19050",20.8532821670848,52.250754237749
"19051",20.867129465214,52.2572313565712
"19052",20.8549539011867,52.2509345993893
"19053",20.9324364341682,52.5512185217455
"19054",20.9776987376995,52.7048213007229
"19055",20.9038487112912,52.4157085036612
"19056",20.9022080533956,52.4150788087698
"19057",20.9014006416277,52.4177623585724
"19058",20.8927458654074,52.4124544082802
"19059",20.8998012731736,52.4173888690582
"19060",20.8988766021764,52.4151566183917
"19061",20.9015650627202,52.4118178227703
"19062",20.9028827224663,52.415224548151
"19063",20.893793303436,52.4166595356188
"19064",20.9037948843254,52.4114880285629
"19065",20.8961011034483,52.4142651712789
"19066",20.8964245310561,52.4109104528305
"19067",20.9404465678482,52.5775785280205
"19068",21.0470757077265,53.0167416399732
"19069",21.1290197068295,53.3072597599771
"19070",21.0262315541437,52.9250497813177
"19071",21.023005111591,52.9289715002672
"19072",21.0251085412267,52.9327589965961
"19073",21.0304403625887,52.9460059595913
"19074",21.051957298911,53.029508887902
"19075",21.1400454440539,53.3240271163255
"19076",21.1391108713415,53.3455184652822
"19077",21.1037619317138,53.2316276510967
"19078",20.6440781843872,51.3055038882615
"19079",20.6509195960134,51.3353720658825
"19080",20.6559171682305,51.3342447444798
"19081",20.6571594328592,51.3398164821254
"19082",20.6621331537421,51.3361721355538
"19083",20.8863532003563,52.3842844647565
"19084",20.9006416373954,52.3857671660098
"19085",20.8870385572722,52.3856022067486
"19086",20.9474187009987,52.6056868575666
"19087",21.0621100821632,53.048815701187
"19088",20.6506670447033,51.3204644148332
"19089",20.6607614331858,51.3837827927752
"19090",20.6680843443909,51.3967813889741
"19091",20.6822186088359,51.4247451827031
"19092",20.709353838077,51.55417668547
"19093",20.7099102470506,51.5644215815968
"19094",20.7434362416109,51.7137120300419
"19095",20.7459880794244,51.713199819355
"19096",20.7404567927376,51.7219563551082
"19097",20.7252308877103,51.6249857689134
"19098",20.7589603305773,51.7744305542606
"19099",20.7912362857626,51.9230237935916
"19100",20.7965172916557,51.9433069059691
"19101",20.8553503899981,52.2099201280756
"19102",21.0116952814112,52.8718263269944
"19103",21.1124766875418,53.2602596325394
"19104",21.1236580009093,53.3171491442629
"19105",20.6843368579926,51.4621528039927
"19106",20.7407779228295,51.6722430470063
"19107",20.7518602017496,51.7397168501139
"19108",20.7554526588597,51.7547228971486
"19109",20.8093580576441,51.9749539427674
"19110",20.8266712131517,52.0392071486783
"19111",20.9679088715659,52.6255740788381
"19112",20.6462497648618,51.3290317792242
"19113",20.6575481824902,51.3507733230883
"19114",20.7594215609003,51.8036477660879
"19115",20.8014659865275,51.9466410197528
"19116",20.8415650191848,52.0872135136444
"19117",20.8391747208856,52.0814880403284
"19118",20.8403357605781,52.0981623306624
"19119",20.8667845673808,52.2159574902827
"19120",20.9013315315684,52.3865331145656
"19121",20.9104600490888,52.3835977666474
"19122",20.9126909239236,52.3889960276077
"19123",20.9056192769418,52.3872730031499
"19124",20.9145269022021,52.3896938267555
"19125",20.947376280613,52.5391086096473
"19126",20.9811542810008,52.6850798839032
"19127",20.7445965365714,51.700157082533
"19128",20.782467411306,51.8564091764335
"19129",20.7847613062274,51.8584707813864
"19130",20.8215866533138,52.0107062395196
"19131",20.8522961876013,52.1488393014032
"19132",20.9228253931641,52.4678280201835
"19133",21.041757755349,52.9061228449989
"19134",20.7576212898812,51.7447094023596
"19135",21.0012720291311,52.7316406239354
"19136",21.0139999686113,52.7970947992005
"19137",21.0224199480553,52.8525288385037
"19138",20.7897154429706,51.871747749772
"19139",20.8186905263047,52.0030068456498
"19140",20.8174187863596,52.0049708219785
"19141",20.8502478848244,52.1540784302494
"19142",20.8579144738049,52.1671660318747
"19143",20.8857705928424,52.3179307362905
"19144",20.9220391294598,52.447638075575
"19145",20.9613200939437,52.5965646832817
"19146",21.0076465624117,52.7598950619057
"19147",20.9980588669283,52.7666233483224
"19148",21.0366653273816,52.8909550977943
"19149",21.0809941753827,53.0380436247844
"19150",20.7200854430885,51.5969568588053
"19151",20.7213714687368,51.6176292205873
"19152",20.7914038076331,51.8996494990335
"19153",20.8397741422119,52.1199568225406
"19154",20.8441234006667,52.1153838017389
"19155",20.855811336247,52.1970268072537
"19156",20.8685633460589,52.1980979970856
"19157",20.8690163570905,52.202195334597
"19158",20.8631055078218,52.201167750141
"19159",20.8658821988376,52.1960234520589
"19160",20.8683935440682,52.1972385608843
"19161",20.8613180790047,52.2019007443521
"19162",20.8643150935949,52.2018021256802
"19163",20.8579701596912,52.1966720938739
"19164",20.8641900804296,52.2003200086136
"19165",20.8630039765878,52.1959277660527
"19166",20.8561127619343,52.2024736622541
"19167",20.8672174755145,52.1998362731638
"19168",20.8626542145846,52.1967459623159
"19169",20.8648803704508,52.2000116145619
"19170",20.8682660724059,52.1989516511188
"19171",20.867800502902,52.1986375749116
"19172",20.8574426911428,52.1954920848066
"19173",20.8589679082059,52.2008005580282
"19174",20.8585118387402,52.2000711753458
"19175",20.863399989443,52.1984712428659
"19176",20.8652826870439,52.1985191598201
"19177",20.8597624213861,52.2038173042271
"19178",20.8588266757599,52.2035989040744
"19179",20.8680958617259,52.197462821634
"19180",20.8690709829238,52.2018830025088
"19181",20.8585312915804,52.1992364792447
"19182",20.8579525876267,52.1976250907743
"19183",20.866427915361,52.2020654061134
"19184",20.8653160844365,52.1989849249064
"19185",20.8646997303206,52.1977233353078
"19186",20.8687236292227,52.1984213546962
"19187",20.8658391660049,52.2030126406563
"19188",20.8577275367031,52.1973349639055
"19189",20.8695658657683,52.2007314691454
"19190",20.8582516184989,52.2024183998502
"19191",20.8595179737476,52.2031167096335
"19192",20.8577723680621,52.1955036589516
"19193",20.8567344429562,52.1956037715508
"19194",20.8602588886959,52.2039615597442
"19195",20.8546507800724,52.1975414506493
"19196",20.8601356597007,52.1989737801029
"19197",20.8608065433701,52.1970984092317
"19198",20.8613163863601,52.1994171407577
"19199",20.8656996209058,52.1946843645996
"19200",20.8627445762945,52.1990402515927
"19201",20.864394749823,52.2032037654121
"19202",20.8639795754431,52.1994657092276
"19203",20.860571738476,52.2006607185822
"19204",20.8553346034133,52.2010272028757
"19205",20.865269326605,52.1948896067118
"19206",20.8554232772951,52.1986273561039
"19207",20.8628319546202,52.1990847038604
"19208",20.8591533082095,52.2013124761749
"19209",20.865895366224,52.1999905512973
"19210",20.8654202529102,52.195270095234
"19211",20.8608881712241,52.201097083288
"19212",20.8631474706865,52.2022544799722
"19213",20.8644705303239,52.1975160663753
"19214",20.9049460265302,52.4017389412599
"19215",20.9136304409607,52.4000465509552
"19216",20.9081433482223,52.4036139801908
"19217",20.9074032576743,52.4015355860702
"19218",20.9137282255051,52.4070004534607
"19219",20.9084785796525,52.4022500094596
"19220",20.9111663774369,52.4030689922321
"19221",20.9102191965038,52.4017831594231
"19222",20.9195941121688,52.4035735573135
"19223",20.9121669517543,52.4016736612447
"19224",20.9154101537806,52.3990781865209
"19225",20.9174301864218,52.4011730728104
"19226",20.9172660477812,52.4029184799716
